1926;Literature;Grazia Deledda;Italy;100;ind;F;The Nobel Prize in Literature 1926 was awarded to Grazia Deledda for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general. She received her Nobel Prize one year later, in 1927. 
1927;Literature;Henri Bergson;France;100;ind;M;The Nobel Prize in Literature 1927 was awarded to Henri Bergson in recognition of his rich and vitalizing ideas and the brillant skill with which they have been presented. He received his Nobel Prize one year later, in 1928.
1928;Literature;Sigrid Undset;Norway;100;ind;F;The Nobel Prize in Literature 1928 was awarded to Sigrid Undset principially for her powerful descriptions of Northern life during the Middle Ages.
1929;Literature;Thomas Mann;Germany;100;ind;M;The Nobel Prize in Literature 1929 was awarded to Thomas Mann principally for his great novel, Buddenbrooks, which has won steadily increased recognition as one of the classic works of contemporary literature.
1930;Literature;Sinclair Lewis;USA;100;ind;M;The Nobel Prize in Literature 1930 was awarded to Sinclair Lewis for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters.
1931;Literature;Erik Axel Karlfeldt;Sweden;100;ind;M;The Nobel Prize in Literature 1931 was awarded to Erik Axel Karlfeldt The poetry of Erik Axel Karlfeldt. He was awarded the Nobel Prize posthumously. From 1974, the Statutes of the Nobel Foundation stipulate that a Nobel Prize cannot be awarded posthumously.
1932;Literature;John Galsworthy;United Kingdom;100;ind;M;The Nobel Prize in Literature 1932 was awarded to John Galsworthy for his distinguished art of narration which takes its highest form in The Forsyte Saga.
1933;Literature;Ivan Alekseyevich Bunin;Russia;100;ind;M;The Nobel Prize in Literature 1933 was awarded to Ivan Bunin for the strict artistry with which he has carried on the classical Russian traditions in prose writing.
1934;Literature;Luigi Pirandello;Italy;100;ind;M;The Nobel Prize in Literature 1934 was awarded to Luigi Pirandello for his bold and ingenious revival of dramatic and scenic art.
1936;Literature;Eugene Gladstone O'Neill;USA;100;ind;M;The Nobel Prize in Literature 1936 was awarded to Eugene O'Neill for the power, honesty and deep-felt emotions of his dramatic works, which embody an original concept of tragedy. He received his Nobel Prize one year later, in 1937.
1937;Literature;Roger Martin du Gard;France;100;ind;M;The Nobel Prize in Literature 1937 was awarded to Roger Martin du Gard for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle Les Thibault.
1938;Literature;Pearl Buck;USA;100;ind;F;The Nobel Prize in Literature 1938 was awarded to Pearl Buck for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces.
1939;Literature;Frans Eemil Sillanpaeae;Finland;100;ind;M;The Nobel Prize in Literature 1939 was awarded to Frans Eemil Sillanpaeae for his deep understanding of his country's peasantry and the exquisite art with which he has portrayed their way of life and their relationship with Nature.
1944;Literature;Johannes Vilhelm Jensen;Denmark;100;ind;M;The Nobel Prize in Literature 1944 was awarded to Johannes V. Jensen for the rare strength and fertility of his poetic imagination with which is combined an intellectual curiosity of wide scope and a bold, freshly creative style.
1945;Literature;Gabriela Mistral;Chile;100;ind;F;The Nobel Prize in Literature 1945 was awarded to Gabriela Mistral for her lyric poetry which, inspired by powerful emotions, has made her name a symbol of the idealistic aspirations of the entire Latin American world.
1946;Literature;Hermann Hesse;Switzerland;100;ind;M;The Nobel Prize in Literature 1946 was awarded to Hermann Hesse for his inspired writings which, while growing in boldness and penetration, exemplify the classical humanitarian ideals and high qualities of style.
1947;Literature;Andre Paul Guillaume Gide;France;100;ind;M;The Nobel Prize in Literature 1947 was awarded to Andre Gide for his comprehensive and artistically significant writings, in which human problems and conditions have been presented with a fearless love of truth and keen psychological insight.
1948;Literature;Thomas Stearns Eliot;United Kingdom;100;ind;M;The Nobel Prize in Literature 1948 was awarded to T.S. Eliot for his outstanding, pioneer contribution to present-day poetry.
1949;Literature;William Faulkner;USA;100;ind;M;The Nobel Prize in Literature 1949 was awarded to William Faulkner for his powerful and artistically unique contribution to the modern American novel. He received his Nobel Prize one year later, in 1950.
1950;Literature;Earl (Bertrand Arthur William) Russell;United Kingdom;100;ind;M;The Nobel Prize in Literature 1950 was awarded to Bertrand Russell in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought.
1951;Literature;Paer Fabian Lagerkvist;Sweden;100;ind;M;The Nobel Prize in Literature 1951 was awarded to Paer Lagerkvist for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind.
1952;Literature;Francois Mauriac;France;100;ind;M;The Nobel Prize in Literature 1952 was awarded to Francois Mauriac for the deep spiritual insight and the artistic intensity with which he has in his novels penetrated the drama of human life.
1953;Literature;Sir Winston Leonard Spencer Churchill;United Kingdom;100;ind;M;The Nobel Prize in Literature 1953 was awarded to Winston Churchill for his mastery of historical and biographical description as well as for brilliant oratory in defending exalted human values.
1954;Literature;Ernest Miller Hemingway;USA;100;ind;M;The Nobel Prize in Literature 1954 was awarded to Ernest Hemingway for his mastery of the art of narrative, most recently demonstrated in The Old Man and the Sea, and for the influence that he has exerted on contemporary style.
1955;Literature;Halldor Kiljan Laxness;Iceland;100;ind;M;The Nobel Prize in Literature 1955 was awarded to Halldor Laxness for his vivid epic power which has renewed the great narrative art of Iceland.
1956;Literature;Juan Ramon Jimenez;Spain;100;ind;M;The Nobel Prize in Literature 1956 was awarded to Juan Ramon Jimenez for his lyrical poetry, which in Spanish language constitutes an example of high spirit and artistical purity.
1957;Literature;Albert Camus;France;100;ind;M;The Nobel Prize in Literature 1957 was awarded to Albert Camus for his important literary production, which with clear-sighted earnestness illuminates the problems of the human conscience in our times.
1958;Literature;Boris Leonidovich Pasternak;USSR;100;ind;M;The Nobel Prize in Literature 1958 was awarded to Boris Pasternak for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition. Boris Pasternak first accepted the award, but was later caused by the authorities of his country to decline the prize.
1959;Literature;Salvatore Quasimodo;Italy;100;ind;M;The Nobel Prize in Literature 1959 was awarded to Salvatore Quasimodo for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times.
1960;Literature;Saint-John Perse;France;100;ind;M;The Nobel Prize in Literature 1960 was awarded to Saint-John Perse for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time.
1961;Literature;Ivo Andric;Yugoslavia;100;ind;M;The Nobel Prize in Literature 1961 was awarded to Ivo Andric for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country.
1962;Literature;John Steinbeck;USA;100;ind;M;The Nobel Prize in Literature 1962 was awarded to John Steinbeck for his realistic and imaginative writings, combining as they do sympathetic humour and keen social perception.
1963;Literature;Giorgos Seferis;Greece;100;ind;M;The Nobel Prize in Literature 1963 was awarded to Giorgos Seferis for his eminent lyrical writing, inspired by a deep feeling for the Hellenic world of culture.
1964;Literature;Jean-Paul Sartre;France;100;ind;M;The Nobel Prize in Literature 1964 was awarded to Jean-Paul Sartre for his work which, rich in ideas and filled with the spirit of freedom and the quest for truth, has exerted a far-reaching influence on our age.
1965;Literature;Mikhail Aleksandrovich Sholokhov;USSR;100;ind;M;The Nobel Prize in Literature 1965 was awarded to Mikhail Sholokhov for the artistic power and integrity with which, in his epic of the Don, he has given expression to a historic phase in the life of the Russian people.
1966;Literature;Shmuel Yosef Agnon;Israel;50;ind;M;The Nobel Prize in Literature 1966 was awarded partly to Shmuel Yosef Agnon for his profoundly characteristic narrative art with motifs from the life of the Jewish people.
1966;Literature;Nelly Sachs;Sweden;50;ind;F;The Nobel Prize in Literature 1966 was awarded partly to Nelly Sachs for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength.
1967;Literature;Miguel Angel Asturias;Guatemala;100;ind;M;The Nobel Prize in Literature 1967 was awarded to Miguel Angel Asturias for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America.
1968;Literature;Yasunari Kawabata;Japan;100;ind;M;The Nobel Prize in Literature 1968 was awarded to Yasunari Kawabata for his narrative mastery, which with great sensibility expresses the essence of the Japanese mind.
1969;Literature;Samuel Beckett;Ireland;100;ind;M;The Nobel Prize in Literature 1969 was awarded to Samuel Beckett for his writing, which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation.
1970;Literature;Aleksandr Isayevich Solzhenitsyn;USSR;100;ind;M;The Nobel Prize in Literature 1970 was awarded to Alexandr Solzhenitsyn for the ethical force with which he has pursued the indispensable traditions of Russian literature.
1971;Literature;Pablo Neruda;Chile;100;ind;M;The Nobel Prize in Literature 1971 was awarded to Pablo Neruda for a poetry that with the action of an elemental force brings alive a continent's destiny and dreams.
1972;Literature;Heinrich Boell;Federal Republic of Germany;100;ind;M;The Nobel Prize in Literature 1972 was awarded to Heinrich Boell for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature.
1973;Literature;Patrick White;Australia;100;ind;M;The Nobel Prize in Literature 1973 was awarded to Patrick White for an epic and psychological narrative art which has introduced a new continent into literature.
1974;Literature;Eyvind Johnson;Sweden;50;ind;M;The Nobel Prize in Literature 1974 was awarded partly to Eyvind Johnson for a narrative art, far-seeing in lands and ages, in the service of freedom.
1974;Literature;Harry Martinson;Sweden;50;ind;M;The Nobel Prize in Literature 1974 was awarded partly to Harry Martinson for writings that catch the dewdrop and reflect the cosmos.
1975;Literature;Eugenio Montale;Italy;100;ind;M;The Nobel Prize in Literature 1975 was awarded to Eugenio Montale for his distinctive poetry which, with great artistic sensitivity, has interpreted human values under the sign of an outlook on life with no illusions.
1976;Literature;Saul Bellow;USA;100;ind;M;The Nobel Prize in Literature 1976 was awarded to Saul Bellow for the human understanding and subtle analysis of contemporary culture that are combined in his work.
1977;Literature;Vicente Aleixandre;Spain;100;ind;M;The Nobel Prize in Literature 1977 was awarded to Vicente Aleixandre for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars.
